docdb_family_id,earliest_year,office,bloc,family_size,similarity,ai_score,found_by_query,band,era,g06n,cluster,neuro,ml
68125638,2019,CN,CN,1,0.7617,0.6934,cross:MEG|prosthesis control,C,2010s,0,59259307,0,0
79460161,2020,CN,CN,1,0.7617,0.6895,cross:MEG|prosthesis control,C,2020+,0,74244671,2,1
50739830,2010,UA,OTHER,1,0.7617,0.0,cross:spinal cord stimulation|speech communication,C,2010s,0,75529880,2,0
59259307,2016,CN,CN,1,0.7617,0.0,cross:transcranial magnetic|prosthesis control,C,2010s,0,77162953,0,0
74244671,2020,CN,CN,1,0.7617,0.0,cross:spinal cord stimulation|prosthesis control,C,2020+,0,85778841,0,0
75529880,2021,EP,EP,1,0.7617,0.0,cross:cochlear implant|prosthesis control,C,2020+,0,90770423,,
77162953,2020,CN,CN,1,0.7617,0.0,cross:spinal cord stimulation|prosthesis control,C,2020+,0,57750860,2,0
85778841,2023,WO,WO,2,0.7617,0.0,cross:dry electrode headset|prosthesis control,C,2020+,0,69702432,0,0
90770423,2024,CN,CN,1,0.7617,0.6836,cross:transcranial current|prosthesis control,C,2020+,0,75046864,2,1
57750860,2015,JP,JP,1,0.7617,0.0,cross:MEG|prosthesis control,C,2010s,0,93162010,2,0
69702432,2019,CN,CN,1,0.7617,0.6797,cross:scalp EEG electrodes|prosthesis control,C,2010s,0,9502665,0,0
75046864,2020,CN,CN,1,0.7617,0.0,cross:MEG|prosthesis control,C,2020+,0,19898680,,
93162010,2024,CN,CN,1,0.7617,0.6777,cross:implanted neural probe|prosthesis control,C,2020+,0,21962242,0,0
9502665,1997,FR,EP,1,0.7617,0.0,cross:dry electrode headset|prosthesis control,C,pre2010,0,28794115,0,0
19898680,1995,NO,OTHER,8,0.7617,0.0,cross:retinal prosthesis|prosthesis control,C,pre2010,0,35841663,,
21962242,1994,WO,WO,2,0.7617,0.0,cross:deep brain stimulation|prosthesis control,C,pre2010,0,48541601,2,0
28794115,2000,US,US,1,0.7617,0.0,cross:transcranial current|prosthesis control,C,pre2010,0,53541932,,
35841663,2005,EP,EP,1,0.7617,0.0,cross:cochlear implant|prosthesis control,C,pre2010,0,61977925,2,0
48541601,2013,CN,CN,1,0.7617,0.0,cross:retinal prosthesis|prosthesis control,C,2010s,0,62977061,,
53541932,2014,US,US,6,0.7617,0.6875,cross:focused ultrasound|prosthesis control,C,2010s,0,65260530,,
61977925,2016,KR,KR,1,0.7617,0.0,cross:vagus nerve|prosthesis control,C,2010s,0,75492016,0,0
62977061,2018,US,US,2,0.7617,0.0,cross:retinal prosthesis|prosthesis control,C,2010s,0,76624220,,
65260530,2018,CN,CN,1,0.7617,0.0,cross:transcranial magnetic|prosthesis control,C,2010s,0,78557474,2,0
75492016,2019,KR,KR,2,0.7617,0.6992,cross:transcranial magnetic|prosthesis control,C,2010s,1,79437494,0,0
76624220,2021,EP,EP,4,0.7617,0.0,cross:dry electrode headset|prosthesis control,C,2020+,1,83006840,2,0
78557474,2020,CN,CN,1,0.7617,0.0,cross:transcranial current|prosthesis control,C,2020+,0,89119100,0,0
79437494,2021,CN,CN,1,0.7617,0.0,cross:retinal prosthesis|prosthesis control,C,2020+,0,26323305,2,0
83006840,2022,US,US,1,0.7617,0.0,cross:retinal prosthesis|prosthesis control,C,2020+,0,49235807,,
89119100,2023,WO,WO,1,0.7617,0.0,cross:retinal prosthesis|prosthesis control,C,2020+,0,38778998,,
26323305,1997,WO,WO,27,0.7617,0.6641,cross:implanted neural probe|prosthesis control,C,pre2010,0,83579804,,
49235807,2013,US,US,1,0.7617,0.0,cross:MEG|prosthesis control,C,2010s,0,86904102,,
38778998,2007,EP,EP,23,0.7617,0.6797,application:neurorehabilitation,C,pre2010,0,90849061,,
83579804,2022,CN,CN,2,0.7617,0.0,application:neurorehabilitation,C,2020+,1,60430208,0,0
86904102,2023,US,US,2,0.7617,0.7148,cross:scalp EEG electrodes|neurorehabilitation,C,2020+,0,68386084,2,1
90849061,2024,CN,CN,1,0.7617,0.7012,cross:peripheral nerve stimulation|neurorehabilitation,C,2020+,0,79465246,2,0
60430208,2017,CN,CN,1,0.7617,0.7168,cross:MEG|prosthesis control,C,2010s,0,58234914,2,1
68386084,2018,KR,KR,2,0.7617,0.7012,cross:peripheral nerve stimulation|neurorehabilitation,C,2010s,0,95792071,2,0
79465246,2021,CN,CN,1,0.7617,0.7031,cross:peripheral nerve recording|parkinson,C,2020+,1,14779118,2,1
58234914,2015,CN,CN,1,0.7617,0.6758,cross:peripheral nerve stimulation|neurorehabilitation,C,2010s,0,66438077,2,0
95792071,2025,CN,CN,1,0.7617,0.0,cross:deep brain stimulation|neurorehabilitation,C,2020+,0,71869387,2,0
14779118,1976,JP,JP,1,0.7617,0.6973,cross:retinal prosthesis|attention monitoring,C,pre2010,0,76986109,,
66438077,2018,KR,KR,8,0.7617,0.7402,cross:scalp EEG electrodes|attention monitoring,C,2010s,0,77693479,2,0
71869387,2020,CN,CN,1,0.7617,0.6934,cross:transcranial magnetic|epilepsy,C,2020+,0,90148900,2,1
76986109,2021,CN,CN,1,0.7617,0.7285,cross:vagus nerve|epilepsy,C,2020+,0,69910122,2,0
77693479,2021,WO,WO,2,0.7617,0.709,cross:in-ear EEG|prosthesis control,C,2020+,0,74474583,2,0
90148900,2023,CN,CN,1,0.7617,0.6875,cross:in-ear EEG|prosthesis control,C,2020+,0,26977541,2,1
93522812,2023,CA,OTHER,1,0.7617,0.7051,cross:retinal prosthesis|attention monitoring,C,2020+,0,68664304,,
69910122,2019,CN,CN,1,0.7617,0.7422,closed_loop:bidirectional bci,C,2010s,0,74437472,2,0
74474583,2020,CN,CN,1,0.7617,0.0,cross:deep brain stimulation|epilepsy,C,2020+,0,17649617,2,0
26977541,2002,WO,WO,1,0.7617,0.7129,cross:peripheral nerve stimulation|epilepsy,C,pre2010,0,24134830,,
68664304,2019,CN,CN,1,0.7617,0.6816,cross:retinal prosthesis|attention monitoring,C,2010s,0,40693448,2,0
74437472,2020,CN,CN,1,0.7617,0.7012,cross:retinal prosthesis|attention monitoring,C,2020+,0,46972724,,
17649617,1994,JP,JP,4,0.7617,0.0,application:attention monitoring,C,pre2010,0,53491880,,
24134830,1995,US,US,6,0.7617,0.0,application:attention monitoring,C,pre2010,0,55644122,,
40693448,2008,KR,KR,1,0.7617,0.0,application:attention monitoring,C,pre2010,0,60572267,,
46972724,2011,JP,JP,1,0.7617,0.6699,application:attention monitoring,C,2010s,0,61557415,,
53491880,2014,US,US,2,0.7617,0.0,application:attention monitoring,C,2010s,0,63448248,,
55644122,2014,DE,EP,3,0.7617,0.0,application:attention monitoring,C,2010s,0,75273476,,
60572267,2016,US,US,1,0.7617,0.0,application:attention monitoring,C,2010s,0,75382092,,
61557415,2016,CA,OTHER,1,0.7617,0.6914,application:attention monitoring,C,2010s,0,92933332,,
63448248,2017,WO,WO,1,0.7617,0.6992,application:attention monitoring,C,2010s,0,96094030,,
75273476,2019,US,US,1,0.7617,0.7109,application:attention monitoring,C,2010s,1,42666807,,
75382092,2019,US,US,4,0.7617,0.6699,application:attention monitoring,C,2010s,0,56615814,,
92933332,2023,US,US,3,0.7617,0.0,application:attention monitoring,C,2020+,0,60539137,,
96094030,2024,US,US,2,0.7617,0.6855,application:attention monitoring,C,2020+,0,41214461,,
42666807,2009,US,US,2,0.7617,0.0,cross:scalp EEG electrodes|attention monitoring,C,pre2010,0,68585218,,
56615814,2015,JP,JP,3,0.7617,0.0,cross:dry electrode headset|attention monitoring,C,2010s,0,52451960,,
60539137,1984,SU,OTHER,1,0.7617,0.7129,cross:retinal prosthesis|attention monitoring,C,pre2010,0,60518969,,
41214461,2008,US,US,2,0.7617,0.0,cross:transcranial magnetic|attention monitoring,C,pre2010,0,72221192,,
68585218,2019,CN,CN,1,0.7617,0.6719,cross:scalp EEG electrodes|attention monitoring,C,2010s,0,11181277,2,0
52451960,2013,KR,KR,1,0.7617,0.6855,cross:scalp EEG electrodes|attention monitoring,C,2010s,0,56312139,2,0
60518969,1983,SU,OTHER,1,0.7617,0.7109,cross:retinal prosthesis|attention monitoring,C,pre2010,0,36481168,,
72221192,2020,CN,CN,1,0.7617,0.0,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,58241470,2,0
11181277,1983,IT,OTHER,1,0.7617,0.0,cross:transcranial current|attention monitoring,C,pre2010,0,58294008,2,0
56312139,2015,CN,CN,1,0.7617,0.0,cross:transcranial current|attention monitoring,C,2010s,0,59999326,,
36481168,2004,JP,JP,4,0.7617,0.0,cross:retinal prosthesis|attention monitoring,C,pre2010,0,70052780,,
58241470,2016,CN,CN,1,0.7617,0.0,cross:retinal prosthesis|attention monitoring,C,2010s,0,78081518,2,0
58294008,2016,CN,CN,1,0.7617,0.6914,cross:scalp EEG electrodes|attention monitoring,C,2010s,0,90983832,2,1
59999326,2017,US,US,6,0.7617,0.6855,cross:retinal prosthesis|attention monitoring,C,2010s,0,95099022,,
70052780,2019,US,US,1,0.7617,0.0,cross:scalp EEG electrodes|attention monitoring,C,2010s,0,95241555,,
78081518,2021,US,US,1,0.7617,0.709,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,41186237,,
90983832,2024,CN,CN,1,0.7617,0.0,cross:fNIRS|attention monitoring,C,2020+,0,15643349,,
95099022,2024,CN,CN,1,0.7617,0.6895,cross:scalp EEG electrodes|attention monitoring,C,2020+,1,55304512,2,1
95241555,2024,CN,CN,1,0.7617,0.6895,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,69913994,2,0
41186237,2008,JP,JP,1,0.7617,0.666,cross:deep brain stimulation|sleep staging,C,pre2010,0,72265637,0,0
15643349,1999,JP,JP,1,0.7617,0.0,cross:retinal prosthesis|attention monitoring,C,pre2010,0,80743582,,
55304512,2015,US,US,10,0.7617,0.6855,cross:retinal prosthesis|attention monitoring,C,2010s,0,33434400,0,0
69913994,2020,CN,CN,1,0.7617,0.0,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,43465776,2,0
72265637,2019,KR,KR,1,0.7617,0.0,cross:retinal prosthesis|attention monitoring,C,2010s,0,60195824,,
80743582,2021,CN,CN,1,0.7617,0.7051,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,81731794,2,1
33434400,2002,US,US,1,0.7617,0.6973,cross:retinal prosthesis|attention monitoring,C,pre2010,0,92720604,,
43465776,2009,US,US,1,0.7617,0.7012,cross:scalp EEG electrodes|attention monitoring,C,pre2010,0,93843996,2,0
60195824,2017,CN,CN,1,0.7617,0.7129,cross:scalp EEG electrodes|attention monitoring,C,2010s,0,52130297,2,1
81731794,2020,TW,OTHER,1,0.7617,0.0,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,9306587,,
92720604,2024,CN,CN,1,0.7617,0.6816,cross:scalp EEG electrodes|attention monitoring,C,2020+,0,96591334,2,0
93843996,2023,US,US,1,0.7617,0.6816,cross:retinal prosthesis|attention monitoring,C,2020+,0,20129774,,
52130297,2014,FR,EP,9,0.7617,0.0,application:hearing restoration,C,2010s,0,20230275,,
9306587,1984,FR,EP,3,0.7617,0.6875,cross:transcranial current|hearing restoration,C,pre2010,0,20234693,,
96591334,2025,WO,WO,1,0.7617,0.6816,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,91586222,,
20129774,1993,WO,WO,1,0.7617,0.7246,cross:focused ultrasound|hearing restoration,C,pre2010,0,52146297,,
20230275,2000,RU,OTHER,1,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,87395117,,
20234693,2000,RU,OTHER,1,0.7617,0.6777,cross:focused ultrasound|hearing restoration,C,pre2010,0,14351540,,
91586222,2024,WO,WO,1,0.7617,0.6934,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,51985137,,
52146297,2013,KR,KR,3,0.7617,0.6953,cross:transcranial current|hearing restoration,C,2010s,0,58132264,,
87395117,2023,CN,CN,1,0.7617,0.0,cross:transcranial current|hearing restoration,C,2020+,0,74320614,,
14351540,1976,JP,JP,1,0.7617,0.709,cross:in-ear EEG|hearing restoration,C,pre2010,0,14801245,,
51985137,2013,KR,KR,2,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2010s,0,26884988,,
58132264,2016,CN,CN,1,0.7617,0.6855,cross:in-ear EEG|hearing restoration,C,2010s,0,33477356,,
74320614,2002,UA,OTHER,1,0.7617,0.6855,cross:in-ear EEG|hearing restoration,C,pre2010,0,38555992,,
14801245,1976,JP,JP,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,pre2010,0,39430999,,
26884988,2001,US,US,2,0.7617,0.6777,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,42510113,,
33477356,2004,EP,EP,2,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,52573594,,
38555992,2006,JP,JP,1,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,54289054,,
39430999,2007,DE,EP,3,0.7617,0.6895,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,56101372,,
42510113,2010,CN,CN,1,0.7617,0.668,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,56740115,2,0
52573594,2016,CN,CN,20,0.7617,0.0,cross:focused ultrasound|hearing restoration,C,2010s,0,57614238,,
54289054,2015,CA,OTHER,15,0.7617,0.0,cross:cochlear implant|hearing restoration,C,2010s,0,69156131,,
56101372,2016,EP,EP,2,0.7617,0.6816,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,71894497,,
56740115,2017,JP,JP,18,0.7617,0.0,cross:focused ultrasound|hearing restoration,C,2010s,0,75849303,,
57614238,2016,EP,EP,6,0.7617,0.7012,cross:in-ear EEG|hearing restoration,C,2010s,0,88307935,,
69156131,2018,DK,OTHER,1,0.7617,0.7012,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,90060166,,
71894497,2018,EP,EP,10,0.7617,0.7012,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,91766804,,
75849303,2020,WO,WO,2,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2020+,0,39463736,,
88307935,2022,KR,KR,2,0.7617,0.709,cross:scalp EEG electrodes|hearing restoration,C,2020+,1,27239866,,
90060166,2022,US,US,1,0.7617,0.6934,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,48694813,,
91766804,2024,CN,CN,1,0.7617,0.6777,cross:focused ultrasound|hearing restoration,C,2020+,0,68693465,,
39463736,2007,US,US,2,0.7617,0.0,cross:transcranial current|hearing restoration,C,pre2010,0,78424819,,
27239866,1998,EP,EP,2,0.7617,0.0,cross:focused ultrasound|hearing restoration,C,pre2010,0,80040236,,
48694813,2012,US,US,4,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,86056924,,
68693465,2019,US,US,5,0.7617,0.6875,cross:focused ultrasound|hearing restoration,C,2010s,0,22791583,,
78424819,2021,CN,CN,2,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2020+,0,36723004,,
80040236,2021,RU,OTHER,1,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,42039909,,
86056924,2022,WO,WO,6,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2020+,0,49272837,0,0
22791583,1994,US,US,3,0.7617,0.0,cross:focused ultrasound|hearing restoration,C,pre2010,0,72193343,,
36723004,2004,JP,JP,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,pre2010,0,84919202,,
42039909,2009,KR,KR,23,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,pre2010,0,88976910,,
49272837,2012,JP,JP,1,0.7617,0.6895,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,91031527,,
72193343,2019,DE,EP,4,0.7617,0.6816,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,49215430,,
84919202,2022,JP,JP,5,0.7617,0.0,cross:dry electrode headset|hearing restoration,C,2020+,0,72519041,,
88976910,2023,US,US,1,0.7617,0.7168,cross:focused ultrasound|hearing restoration,C,2020+,0,7672236,,
91031527,2023,WO,WO,2,0.7617,0.6895,cross:in-ear EEG|hearing restoration,C,2020+,0,13834139,,
49215430,2012,KR,KR,2,0.7617,0.6797,cross:transcranial current|hearing restoration,C,2010s,0,25499860,,
72519041,2020,CN,CN,3,0.7617,0.6953,cross:transcranial current|hearing restoration,C,2020+,0,45470394,,
7672236,2001,DE,EP,1,0.7617,0.7031,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,48135056,0,0
13834139,1977,JP,JP,1,0.7617,0.7012,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,51296695,,
25499860,1998,CA,OTHER,3,0.7617,0.7012,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,52115618,,
45470394,2011,EP,EP,4,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,58402817,,
48135056,2012,US,US,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2010s,0,60687352,,
51296695,2014,US,US,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2010s,0,70732122,,
52115618,2014,US,US,20,0.7617,0.6816,cross:focused ultrasound|hearing restoration,C,2010s,0,83601847,,
58402817,2015,KR,KR,1,0.7617,0.6934,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,88096242,,
60687352,2016,ES,OTHER,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2010s,0,88506600,,
70732122,2019,WO,WO,4,0.7617,0.6855,cross:in-ear EEG|prosthesis control,C,2010s,0,37983138,,
83601847,2022,US,US,1,0.7617,0.709,cross:in-ear EEG|hearing restoration,C,2020+,1,15612255,,
88096242,2023,US,US,1,0.7617,0.6895,cross:in-ear EEG|hearing restoration,C,2020+,0,22798041,,
88506600,2023,EP,EP,2,0.7617,0.6816,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,27390849,,
37983138,2007,DE,EP,1,0.7617,0.6914,cross:cochlear implant|speech communication,C,pre2010,0,32714998,,
15612255,1976,JP,JP,1,0.7617,0.7012,cross:in-ear EEG|hearing restoration,C,pre2010,0,35518955,,
22798041,1994,US,US,6,0.7617,0.6816,cross:focused ultrasound|hearing restoration,C,pre2010,0,38712005,,
27390849,2000,US,US,6,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,39816812,,
32714998,2002,DK,OTHER,4,0.7617,0.6797,cross:in-ear EEG|hearing restoration,C,pre2010,0,40957686,,
35518955,2004,UA,OTHER,1,0.7617,0.7246,cross:in-ear EEG|hearing restoration,C,pre2010,0,41463115,0,0
38712005,2006,US,US,1,0.7617,0.6855,cross:in-ear EEG|hearing restoration,C,pre2010,0,43856976,,
39816812,2007,DE,EP,5,0.7617,0.7012,cross:in-ear EEG|hearing restoration,C,pre2010,0,47829869,,
40957686,2008,DE,EP,4,0.7617,0.6934,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,50735096,,
41463115,2009,DK,OTHER,5,0.7617,0.6797,cross:in-ear EEG|hearing restoration,C,pre2010,0,55962207,,
43856976,2010,EP,EP,8,0.7617,0.6777,cross:focused ultrasound|hearing restoration,C,2010s,0,61750148,,
47829869,2011,US,US,3,0.7617,0.6777,cross:in-ear EEG|hearing restoration,C,2010s,0,67548962,,
50735096,2010,UA,OTHER,1,0.7617,0.6895,cross:cochlear implant|epilepsy,C,2010s,0,72915777,,
55962207,2015,WO,WO,3,0.7617,0.0,cross:focused ultrasound|hearing restoration,C,2010s,0,81405754,,
61750148,2018,EP,EP,3,0.7617,0.6816,cross:in-ear EEG|hearing restoration,C,2010s,0,95229847,,
67548962,2019,US,US,4,0.7617,0.6855,cross:retinal prosthesis|hearing restoration,C,2010s,0,11995810,,
72915777,2019,DE,EP,5,0.7617,0.7188,cross:scalp EEG electrodes|hearing restoration,C,2010s,1,23579472,,
81405754,2021,CN,CN,3,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2020+,0,26300652,,
95229847,2024,CN,CN,1,0.7617,0.6934,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,47900565,,
11995810,1979,JP,JP,3,0.7617,0.6992,cross:cochlear implant|speech communication,C,pre2010,0,62004158,,
23579472,1999,US,US,1,0.7617,0.6875,cross:transcranial current|hearing restoration,C,pre2010,0,62684267,2,0
26300652,1993,AU,OTHER,8,0.7617,0.6953,cross:intracortical microelectrode|hearing restoration,C,pre2010,0,6359635,,
47900565,2012,DE,EP,3,0.7617,0.0,cross:ECoG grid|hearing restoration,C,2010s,0,27255920,,
62004158,2016,CN,CN,1,0.7617,0.0,cross:transcranial current|hearing restoration,C,2010s,0,32605469,2,0
62684267,2016,US,US,2,0.7617,0.6953,cross:in-ear EEG|speech communication,C,2010s,0,36779986,,
6359635,1988,DE,EP,7,0.7617,0.6816,cross:in-ear EEG|hearing restoration,C,pre2010,0,40076281,,
27255920,2001,US,US,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,pre2010,0,43661809,,
32605469,2003,EP,EP,3,0.7617,0.7051,cross:in-ear EEG|hearing restoration,C,pre2010,0,45562498,2,0
36779986,2006,EP,EP,5,0.7617,0.7207,cross:cochlear implant|epilepsy,C,pre2010,0,45614830,2,0
40076281,2007,DE,EP,3,0.7617,0.6816,cross:scalp EEG electrodes|hearing restoration,C,pre2010,0,50100594,,
43661809,2010,EP,EP,8,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,50561750,,
45562498,2012,EP,EP,3,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,53871850,,
45614830,2012,WO,WO,1,0.7617,0.6973,cross:retinal prosthesis|hearing restoration,C,2010s,0,56979405,,
50100594,2012,US,US,8,0.7617,0.6855,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,60267247,2,0
50561750,2014,CN,CN,1,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,65723116,,
53871850,2014,DE,EP,7,0.7617,0.6797,cross:scalp EEG electrodes|hearing restoration,C,2010s,0,72667056,,
56979405,2015,DE,EP,6,0.7617,0.668,cross:in-ear EEG|attention monitoring,C,2010s,0,74669293,,
60267247,2017,WO,WO,3,0.7617,0.6934,cross:in-ear EEG|hearing restoration,C,2010s,0,85110937,,
65723116,2018,US,US,2,0.7617,0.6816,cross:in-ear EEG|hearing restoration,C,2010s,0,85276077,,
72667056,2020,US,US,2,0.7617,0.0,cross:focused ultrasound|hearing restoration,C,2020+,0,8183551,,
74669293,2020,IT,OTHER,4,0.7617,0.0,cross:scalp EEG electrodes|hearing restoration,C,2020+,0,11465468,,
85110937,2021,KR,KR,1,0.7617,0.6973,cross:in-ear EEG|hearing restoration,C,2020+,0,54069214,,
85276077,2022,CN,CN,1,0.7617,0.0,cross:in-ear EEG|hearing restoration,C,2020+,0,59960007,2,0
8183551,2001,DK,OTHER,8,0.7617,0.6797,cross:transcranial current|hearing restoration,C,pre2010,0,81657889,,
11465468,1977,JP,JP,1,0.7617,0.709,closed_loop:closed loop,C,pre2010,0,89853561,,
54069214,2014,US,US,6,0.7617,0.7148,closed_loop:closed loop,C,2010s,1,3553533,0,1
59960007,2017,US,US,2,0.7617,0.7266,closed_loop:bidirectional bci,C,2010s,0,83289544,2,0
81657889,2021,US,US,1,0.7617,0.7109,cross:in-ear EEG|speech communication,C,2020+,0,64897898,2,1
89853561,2023,CN,CN,4,0.7617,0.7188,cross:scalp EEG electrodes|parkinson,C,2020+,0,13638326,2,0
3553533,1976,AT,OTHER,2,0.7617,0.7012,cross:transcranial current|prosthesis control,C,pre2010,0,38649284,2,0
83289544,2022,CN,CN,1,0.7617,0.6855,cross:in-ear EEG|parkinson,C,2020+,0,60097037,2,0
64897898,2018,CN,CN,1,0.7617,0.7168,cross:retinal prosthesis|sleep staging,C,2010s,0,40474693,2,0
13638326,1976,JP,JP,1,0.7617,0.6895,cross:retinal prosthesis|attention monitoring,C,pre2010,0,61176675,,
38649284,2006,US,US,18,0.7617,0.6934,cross:peripheral nerve stimulation|epilepsy,C,pre2010,0,45035713,2,0
